row_id,instruction,intent,category,flags,dup_group,split,is_representative,is_exact_duplicate
19288,I don't know how to order several of your product,place_order,ORDER,BLM,9947,test,True,False
19289,I want help to acquire some of your rpoduct,place_order,ORDER,BLMZ,9948,train,True,False
19290,i try to purchase some of ur product,place_order,ORDER,BLMQ,9711,train,False,False
19291,assistance shopping some of your article,place_order,ORDER,BLM,9949,train,True,False
19292,i have got to order a product could i get some help,place_order,ORDER,BCILPQ,9950,train,True,False
19293,I don't kmow how I can order several articles,place_order,ORDER,BLMZ,9951,val,True,False
19294,i have got to shop some of ur product,place_order,ORDER,BLMQZ,9952,val,True,False
19295,could you help me buying several articles?,place_order,ORDER,BILMP,9953,val,True,False
19296,I'm trying to buy a product,place_order,ORDER,BLQZ,9954,test,True,False
19297,i do not know what i need to do to purchase several products,place_order,ORDER,BELMQ,9760,test,True,False
19298,i have glt to buy a few of ur item help me,place_order,ORDER,BCMQZ,9955,train,True,False
19299,"I need to order a product, how do I do it?",place_order,ORDER,BCIL,9956,train,True,False
19300,i do not know how to buy several of ur item,place_order,ORDER,BEMQ,9957,train,True,False
19301,I do not know how I can buy a few of your article,place_order,ORDER,BELM,9958,train,True,False
19302,need help to shop several of ur item,place_order,ORDER,BLMQ,9959,train,True,False
19303,i want help earning several articles,place_order,ORDER,BLMQZ,9878,train,False,False
19304,help to buy an few of your product,place_order,ORDER,BLMZ,9960,train,True,False
19305,i dont know how i can purchase a product,place_order,ORDER,BLQ,9961,train,True,False
19306,how to shop some articles,place_order,ORDER,BILMQ,9962,train,True,False
19307,assistance shopping a few of ur product,place_order,ORDER,BLMQ,9963,train,True,False
19308,where can I acquire a few of your article?,place_order,ORDER,BILM,9964,train,True,False
19309,what do I need to do to buy sxome products?,place_order,ORDER,BILMZ,9965,val,True,False
19310,where can I shop several of your article?,place_order,ORDER,BILM,9966,train,True,False
19311,need help to earn an item,place_order,ORDER,BLQ,9967,train,True,False
19312,I do not know what to do to buy some of your product,place_order,ORDER,BELM,9968,train,True,False
19313,want assistance purchasing some of ur product,place_order,ORDER,BLMQ,9969,train,True,False
19314,I am trying to oredr several of your article,place_order,ORDER,BLMZ,9970,val,True,False
19315,want help acquiring a few of your article,place_order,ORDER,BLMQ,9971,train,True,False
19316,I need assistance to purchase some articles,place_order,ORDER,BLM,9972,val,True,False
19317,i need assistance to purchase several of ur item,place_order,ORDER,BLMQ,9973,train,True,False
19318,can uhelp me purcahsing an article,place_order,ORDER,BILQZ,9974,val,True,False
19319,can uhelpp me to order some of ur product,place_order,ORDER,BILMQZ,9975,train,True,False
19320,assistance shopping some of your product,place_order,ORDER,BLM,9976,train,False,False
19321,i do not know how i can acquire a product,place_order,ORDER,BELQ,9977,val,True,False
19322,is it possible to order several of your article?,place_order,ORDER,BILM,9978,train,True,False
19323,assistance ordering some bloodyproducts,place_order,ORDER,BLMWZ,9979,train,True,False
19324,I have got to earn some products,place_order,ORDER,BLM,9980,test,True,False
19325,assistance to shop some products,place_order,ORDER,BLM,9981,train,True,False
19326,"I want to acquire a few of your product, how can I do it?",place_order,ORDER,BCILM,9982,train,True,False
19327,what do I need to do to order a few of your product?,place_order,ORDER,BILM,9983,train,True,False
19328,can you help me shopping several of your article?,place_order,ORDER,BILM,9984,train,True,False
19329,I want help to earn something,place_order,ORDER,BL,9985,train,True,False
19330,what do i hgave to do to shop some of ur item,place_order,ORDER,BILMQZ,9986,train,True,False
19331,can you help me acquire several products?,place_order,ORDER,BILM,9987,train,True,False
19332,need help to order several of ur artcle,place_order,ORDER,BLMQZ,9988,train,True,False
19333,where to purchase some items,place_order,ORDER,BILMQ,9989,val,True,False
19334,I don't knolw what I have to do to shop some of your product,place_order,ORDER,BLMZ,9990,test,True,False
19335,need help earning several of your article,place_order,ORDER,BLMQ,9745,test,False,False
19336,"I want to order a few of your item, can I get some help?",place_order,ORDER,BCILM,9991,train,True,False
19337,I want assistance buying a few of your item,place_order,ORDER,BM,9992,train,True,False
19338,I don't know what to do to shop some of your article,place_order,ORDER,BLM,9799,train,False,False
19339,how can I earn some of your article?,place_order,ORDER,BILM,9993,train,True,False
19340,i need assistance acquiring some rpoducts,place_order,ORDER,BLMQZ,9994,train,True,False
19341,need to acquire several of ur article,place_order,ORDER,BLMQ,9639,train,True,False
19342,what do i nede to do to shop an item,place_order,ORDER,BILQZ,9995,train,True,False
19343,help me to acquire an item,place_order,ORDER,BL,9809,train,True,False
19344,help me to buy some products,place_order,ORDER,BLM,9996,train,True,False
19345,assistance ordering a few of your product,place_order,ORDER,BLM,9997,val,True,False
19346,I want assistance doing a purchase,place_order,ORDER,BL,9998,test,True,False
19347,"I need to earn several bloody items, how could I do it?",place_order,ORDER,BCILMPW,9999,train,True,False
19348,can ya help me purchase some of ur item,place_order,ORDER,BILMQ,10000,val,True,False
19349,assistance buying some of your article,place_order,ORDER,BLM,10001,test,True,False
19350,help to earn a few of ur article,place_order,ORDER,BLMQ,10002,train,True,False
19351,how to shop some items?,place_order,ORDER,BILM,10003,train,True,False
19352,i have got to buy a product can i get some help,place_order,ORDER,BCILQ,10004,train,True,False
19353,how can I purchase several fucking items ?,place_order,ORDER,BILMWZ,10005,train,True,False
19354,I do not know what I need to do to purchase some products,place_order,ORDER,BELM,10006,val,False,False
19355,help me order some of your product,place_order,ORDER,BLM,10007,val,True,False
19356,want assistance to order something,place_order,ORDER,BLQ,10008,train,True,False
19357,i dont know how i can shop several of ur article,place_order,ORDER,BLMQ,10009,train,True,False
19358,can ya help me to purchase a few of ur article,place_order,ORDER,BILMQ,10010,train,True,False
19359,i do not know what i need to do to earn some of ur article,place_order,ORDER,BELMQ,10011,train,False,False
19360,I have got to purchase several articles,place_order,ORDER,BLM,10012,train,True,False
19361,is it possible to shop an item,place_order,ORDER,BILQ,10013,train,True,False
19362,I want to acquire a product,place_order,ORDER,BL,9693,train,False,False
19363,I do not know how I can acquire some articles,place_order,ORDER,BELM,10014,train,True,False
19364,I need help shopping several of your artiicle,place_order,ORDER,BLMZ,10015,train,True,False
19365,where do I order some items?,place_order,ORDER,BILM,10016,train,True,False
19366,aswistance buying a few of ur product,place_order,ORDER,BLMQZ,10017,test,True,False
19367,I want assistance to acquire some artiicles,place_order,ORDER,BLMZ,10018,train,True,False
19368,I want assistance to earn several products,place_order,ORDER,BLM,10019,train,True,False
19369,assistanceto buy several items,place_order,ORDER,BMZ,10020,train,True,False
19370,I don't know how to buy some articles,place_order,ORDER,BLM,10021,train,True,False
19371,whereto acquire something,place_order,ORDER,BILQZ,10022,train,True,False
19372,i dont know what i need to do to buy some products,place_order,ORDER,BLMQ,10023,train,True,False
19373,make order,place_order,ORDER,BK,10024,train,True,False
19374,I do not know how to shop several products,place_order,ORDER,BELM,10025,val,False,False
19375,is it possible to buy several of your item?,place_order,ORDER,BIM,10026,train,True,False
19376,want help to purchase some of your product,place_order,ORDER,BLMQ,10027,train,True,False
19377,i ahve to acquire some products,place_order,ORDER,BLMQZ,10028,train,True,False
19378,i do not know how to acquire several of ur product,place_order,ORDER,BELMQ,9642,test,False,False
19379,I do not know what I need to do to buy an product,place_order,ORDER,BELZ,10029,train,True,False
19380,need assistance ordering some of ur item,place_order,ORDER,BLMQ,10030,train,True,False
19381,is it possible top order several items?,place_order,ORDER,BILMZ,10031,train,True,False
19382,I need help earning a few of your product,place_order,ORDER,BLM,10032,val,True,False
19383,assistance ordering some of your article,place_order,ORDER,BLM,10033,train,True,False
19384,how do I acquire some of your item?,place_order,ORDER,BILM,10034,train,False,False
19385,help me shop an item,place_order,ORDER,BL,10035,train,True,False
19386,what do I need to do to acquire some of your product?,place_order,ORDER,BILM,9894,train,False,False
19387,I'd like to acquire some of ur item how do i do it,place_order,ORDER,BCILMPQ,10036,train,True,False
19388,"I want to purchase a few of your item, how do I do it?",place_order,ORDER,BCILM,10037,val,True,False
19389,where do I acquire some of your article?,place_order,ORDER,BILM,10038,train,True,False
19390,help me shop some of your item,place_order,ORDER,BLM,10039,test,True,False
19391,"I want to order several articles, could you help me?",place_order,ORDER,BCILMP,10040,train,True,False
19392,wanna earn some of ur article,place_order,ORDER,BLMQ,10041,val,True,False
19393,where can I earn several products?,place_order,ORDER,BILM,10042,val,True,False
19394,i need help earning several articles,place_order,ORDER,BLMQ,9878,train,False,False
19395,I try to purchase some of your item,place_order,ORDER,BLMZ,9815,train,False,True
19396,what do i need to do to shop several products,place_order,ORDER,BILMQ,10025,val,False,False
19397,i dont know what i have to do to earn an article,place_order,ORDER,BLQ,10043,train,True,False
19398,I do not know what to do to acquire a few of your product,place_order,ORDER,BELM,9620,test,True,False
19399,I want to acquire several of your article,place_order,ORDER,BLM,9639,train,False,False
19400,can you help me shopping an article?,place_order,ORDER,BIL,10044,train,True,False
19401,I have got to buy some fucking products,place_order,ORDER,BLMW,10045,train,True,False
19402,"I have got to earn several of your item, can you help me?",place_order,ORDER,BCILM,9876,test,False,False
19403,can you help me to shop a goddamn item?,place_order,ORDER,BILW,10046,train,True,False
19404,i have to shop several of ur article how to do it,place_order,ORDER,BCILMQ,10047,train,True,False
19405,I don't know how I can acquire an articoe,place_order,ORDER,BLZ,10048,test,True,False
19406,how could i purchase some fucking articles,place_order,ORDER,BILMPQW,10049,train,True,False
19407,I don't know how to buy some of your item,place_order,ORDER,BM,10050,train,True,False
19408,i need assistance to buy a few of ur item,place_order,ORDER,BMQ,10051,train,True,False
19409,how do I acquire several of your item?,place_order,ORDER,BILM,10052,test,False,False
19410,shop several products,place_order,ORDER,BLM,10025,val,False,False
19411,"I want to order a few of your product, can I get some help?",place_order,ORDER,BCILM,10053,train,True,False
19412,buy some articles,place_order,ORDER,BLM,9588,train,False,False
19413,what do I need to do to buy several goddamn articles?,place_order,ORDER,BILMW,10054,train,True,False
